event_id,user_id,content_id,content_name,content_type,watch_duration_mins,total_duration_mins,completion_pct,device_type,subscription_tier,city,city_tier,event_timestamp,source
EVT_004855,U00347,C002,KBC Season 15,GameShow,60.0,60,100.0,Laptop,Basic,Bangalore,Tier 1,2024-02-22 15:00:00,OTT_APP
EVT_004856,U00277,C004,Panchayat S3,Series,7.5,30,25.0,Mobile,Premium,Bangalore,Tier 1,2024-02-13 09:00:00,OTT_APP
EVT_004857,,C002,KBC Season 15,GameShow,15.0,60,25.0,Tablet,Free,Delhi,Tier 1,2024-03-24 23:00:00,OTT_APP
EVT_004858,U00449,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Premium,Delhi,Tier 1,2024-01-14 21:00:00,OTT_APP
EVT_004859,U00055,C002,KBC Season 15,GameShow,60.0,60,100.0,Laptop,Annual,Hyderabad,Tier 2,2024-01-26 15:00:00,OTT_APP
EVT_004860,U00458,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Premium,Mumbai,Tier 1,2024-02-26 23:00:00,OTT_APP
EVT_004861,U00491,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Free,Chennai,Tier 1,2024-03-20 08:00:00,OTT_APP
EVT_004862,U00220,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Free,Bangalore,Tier 1,2024-02-28 10:00:00,OTT_APP
EVT_004863,U00276,C005,Mirzapur S3,Thriller,27.5,55,50.0,Tablet,Basic,Delhi,Tier 1,2024-03-24 20:00:00,OTT_APP
EVT_004864,U00295,C004,Panchayat S3,Series,15.0,30,50.0,Smart TV,Free,Mumbai,Tier 1,2024-01-21 14:00:00,OTT_APP
EVT_004865,U00076,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Basic,Chennai,Tier 1,2024-03-27 22:00:00,OTT_APP
EVT_004866,U00150,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Annual,Chennai,Tier 1,2024-02-26 06:00:00,OTT_APP
EVT_004867,U00430,C005,Mirzapur S3,Thriller,27.5,55,50.0,Laptop,Premium,Chennai,Tier 1,2024-01-09 22:00:00,OTT_APP
EVT_004868,U00388,C004,Panchayat S3,Series,30.0,30,100.0,Mobile,Basic,Delhi,Tier 1,2024-02-25 10:00:00,OTT_APP
EVT_004869,U00061,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Premium,Delhi,Tier 1,2024-02-13 21:00:00,OTT_APP
EVT_004870,U00437,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Free,Delhi,Tier 1,2024-01-10 10:00:00,OTT_APP
EVT_004871,U00442,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Free,Chennai,Tier 1,2024-02-28 22:00:00,OTT_APP
EVT_004872,U00398,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Annual,Chennai,Tier 1,2024-01-24 16:00:00,OTT_APP
EVT_004873,U00470,C001,Anupamaa S1,Series,11.2,45,25.0,Laptop,Basic,Hyderabad,Tier 2,2024-01-01 16:00:00,OTT_APP
EVT_004874,U00016,C004,Panchayat S3,Series,22.5,30,75.0,Smart TV,Premium,Mumbai,Tier 1,2024-03-30 12:00:00,OTT_APP
EVT_004875,U00174,C001,Anupamaa S1,Series,45.0,45,100.0,Smart TV,Basic,Delhi,Tier 1,2024-03-22 18:00:00,OTT_APP
EVT_004876,U00316,C005,Mirzapur S3,Thriller,41.2,55,75.0,Laptop,Annual,Bangalore,Tier 1,2024-03-09 14:00:00,OTT_APP
EVT_004877,U00013,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Premium,Mumbai,Tier 1,2024-02-24 07:00:00,OTT_APP
EVT_004878,U00447,C004,Panchayat S3,Series,7.5,30,25.0,Laptop,Free,Chennai,Tier 1,2024-01-31 13:00:00,OTT_APP
EVT_004879,U00159,C001,Anupamaa S1,Series,45.0,45,100.0,Tablet,Basic,Hyderabad,Tier 2,2024-01-11 21:00:00,OTT_APP
EVT_004880,U00123,C004,Panchayat S3,Series,22.5,30,75.0,Laptop,Annual,Mumbai,Tier 1,2024-03-25 18:00:00,OTT_APP
EVT_004881,U00410,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Free,Chennai,Tier 1,2024-03-02 21:00:00,OTT_APP
EVT_004882,U00220,C003,IPL 2024 Final,Sports,105.0,210,50.0,Mobile,Basic,Chennai,Tier 1,2024-03-05 19:00:00,OTT_APP
EVT_004883,U00141,C003,IPL 2024 Final,Sports,210.0,210,100.0,Smart TV,Annual,Bangalore,Tier 1,2024-02-09 08:00:00,OTT_APP
EVT_004884,U00129,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Annual,Delhi,Tier 1,2024-03-21 08:00:00,OTT_APP
EVT_004885,U00043,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Basic,Chennai,Tier 1,2024-03-28 11:00:00,OTT_APP
EVT_004886,U00460,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Free,Hyderabad,Tier 2,2024-03-15 22:00:00,OTT_APP
EVT_004887,U00358,C003,IPL 2024 Final,Sports,157.5,210,75.0,Mobile,Basic,Mumbai,Tier 1,2024-01-02 20:00:00,OTT_APP
EVT_004888,U00486,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Premium,Mumbai,Tier 1,2024-02-07 14:00:00,OTT_APP
EVT_004889,U00425,C004,Panchayat S3,Series,15.0,30,50.0,Tablet,Free,Bangalore,Tier 1,2024-01-10 17:00:00,OTT_APP
EVT_004890,U00152,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Annual,Bangalore,Tier 1,2024-02-19 06:00:00,OTT_APP
EVT_004891,U00457,C005,Mirzapur S3,Thriller,41.2,55,75.0,Mobile,Annual,Delhi,Tier 1,2024-03-14 08:00:00,OTT_APP
EVT_004892,U00385,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Premium,Bangalore,Tier 1,2024-03-03 20:00:00,OTT_APP
EVT_004893,U00247,C004,Panchayat S3,Series,22.5,30,75.0,Laptop,Free,Bangalore,Tier 1,2024-02-21 14:00:00,OTT_APP
EVT_004894,U00436,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Annual,Mumbai,Tier 1,2024-03-05 16:00:00,OTT_APP
EVT_004895,U00252,C003,IPL 2024 Final,Sports,105.0,210,50.0,Tablet,Free,Chennai,Tier 1,2024-01-24 08:00:00,OTT_APP
EVT_004896,U00271,C003,IPL 2024 Final,Sports,157.5,210,75.0,Smart TV,Annual,Hyderabad,Tier 2,2024-03-07 21:00:00,OTT_APP
EVT_004897,U00086,C002,KBC Season 15,GameShow,30.0,60,50.0,Mobile,Annual,Chennai,Tier 1,2024-02-05 10:00:00,OTT_APP
EVT_004898,U00213,C001,Anupamaa S1,Series,33.8,45,75.0,Smart TV,Annual,Hyderabad,Tier 2,2024-02-16 07:00:00,OTT_APP
EVT_004899,U00018,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Annual,Bangalore,Tier 1,2024-03-28 14:00:00,OTT_APP
EVT_004900,U00300,C004,Panchayat S3,Series,7.5,30,25.0,Mobile,Basic,Bangalore,Tier 1,2024-02-25 12:00:00,OTT_APP
EVT_004901,U00029,C002,KBC Season 15,GameShow,60.0,60,100.0,Smart TV,Free,Mumbai,Tier 1,2024-02-02 13:00:00,OTT_APP
EVT_004902,U00421,C005,Mirzapur S3,Thriller,110.0,55,75.0,Mobile,Free,Hyderabad,Tier 2,2024-01-31 13:00:00,OTT_APP
EVT_004903,U00206,C001,Anupamaa S1,Series,45.0,45,100.0,Tablet,Premium,Hyderabad,Tier 2,2024-02-03 06:00:00,OTT_APP
EVT_004904,U00164,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Basic,Chennai,Tier 1,2024-03-07 21:00:00,OTT_APP
EVT_004905,U00176,C003,IPL 2024 Final,Sports,105.0,210,50.0,Mobile,Premium,Hyderabad,Tier 2,2024-02-20 09:00:00,OTT_APP
EVT_004906,U00233,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Premium,Bangalore,Tier 1,2024-02-02 17:00:00,OTT_APP
EVT_004907,U00333,C001,Anupamaa S1,Series,45.0,45,100.0,Laptop,Free,Hyderabad,Tier 2,2024-03-10 12:00:00,OTT_APP
EVT_004908,U00499,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Basic,Bangalore,Tier 1,2024-02-24 19:00:00,OTT_APP
EVT_004909,U00224,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Free,Hyderabad,Tier 2,2024-02-15 23:00:00,OTT_APP
EVT_004910,U00463,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Free,Delhi,Tier 1,2024-02-11 18:00:00,OTT_APP
EVT_004911,U00067,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Annual,Hyderabad,Tier 2,2024-01-15 19:00:00,OTT_APP
EVT_004912,U00304,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Annual,Bangalore,Tier 1,2024-02-23 11:00:00,OTT_APP
EVT_004913,U00429,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Annual,Bangalore,Tier 1,2024-03-08 17:00:00,OTT_APP
EVT_004914,U00047,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Basic,Bangalore,Tier 1,2024-03-02 07:00:00,OTT_APP
EVT_004915,U00439,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Free,Hyderabad,Tier 2,2024-01-08 16:00:00,OTT_APP
EVT_004916,U00469,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Free,Bangalore,Tier 1,2024-01-21 09:00:00,OTT_APP
EVT_004917,U00461,C003,IPL 2024 Final,Sports,157.5,210,75.0,Tablet,Annual,Hyderabad,Tier 2,2024-01-06 14:00:00,OTT_APP
EVT_004918,U00078,C002,KBC Season 15,GameShow,60.0,60,100.0,Mobile,Free,Chennai,Tier 1,2024-02-23 11:00:00,OTT_APP
EVT_004919,U00309,C004,Panchayat S3,Series,15.0,30,50.0,Smart TV,Premium,Bangalore,Tier 1,2024-01-28 13:00:00,OTT_APP
EVT_004920,U00197,C001,Anupamaa S1,Series,33.8,45,75.0,Smart TV,Premium,Chennai,Tier 1,2024-01-25 10:00:00,OTT_APP
EVT_004921,U00121,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Annual,Mumbai,Tier 1,2024-02-05 06:00:00,OTT_APP
EVT_004922,U00034,C003,IPL 2024 Final,Sports,105.0,210,50.0,Tablet,Basic,Hyderabad,Tier 2,2024-03-08 15:00:00,OTT_APP
EVT_004923,U00098,C001,Anupamaa S1,Series,11.2,45,25.0,Tablet,Free,Chennai,Tier 1,2024-03-08 15:00:00,OTT_APP
EVT_004924,U00378,C004,Panchayat S3,Series,15.0,30,50.0,Smart TV,Basic,Mumbai,Tier 1,2024-03-17 12:00:00,OTT_APP
EVT_004925,U00013,C005,Mirzapur S3,Thriller,13.8,55,25.0,Smart TV,Premium,Hyderabad,Tier 2,2024-03-22 20:00:00,OTT_APP
EVT_004926,U00465,C003,IPL 2024 Final,Sports,52.5,210,25.0,Mobile,Annual,Delhi,Tier 1,2024-01-12 06:00:00,OTT_APP
EVT_004927,U00347,C004,Panchayat S3,Series,7.5,30,25.0,Tablet,Basic,Hyderabad,Tier 2,2024-01-23 13:00:00,OTT_APP
EVT_004928,U00251,C002,KBC Season 15,GameShow,60.0,60,100.0,Laptop,Premium,Bangalore,Tier 1,2024-03-01 13:00:00,OTT_APP
EVT_004929,,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Premium,Bangalore,Tier 1,2024-01-09 20:00:00,OTT_APP
EVT_004930,U00286,C004,Panchayat S3,Series,30.0,30,100.0,Mobile,Premium,Chennai,Tier 1,2024-02-11 15:00:00,OTT_APP
EVT_004931,U00220,C004,Panchayat S3,Series,30.0,30,100.0,Mobile,Premium,Delhi,Tier 1,2024-02-19 19:00:00,OTT_APP
EVT_004932,U00092,C002,KBC Season 15,GameShow,45.0,60,75.0,Laptop,Free,Hyderabad,Tier 2,2024-01-17 14:00:00,OTT_APP
EVT_004933,U00107,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Basic,Chennai,Tier 1,2024-01-08 09:00:00,OTT_APP
EVT_004934,U00317,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Basic,Bangalore,Tier 1,2024-01-21 21:00:00,OTT_APP
EVT_004935,U00361,C003,IPL 2024 Final,Sports,210.0,210,100.0,Mobile,Basic,Bangalore,Tier 1,2024-01-25 12:00:00,OTT_APP
EVT_004936,U00471,C005,Mirzapur S3,Thriller,55.0,55,100.0,Mobile,Free,Mumbai,Tier 1,2024-01-29 20:00:00,OTT_APP
EVT_004937,U00291,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Premium,Chennai,Tier 1,2024-03-17 13:00:00,OTT_APP
EVT_004938,U00044,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Annual,Mumbai,Tier 1,2024-02-06 11:00:00,OTT_APP
EVT_004939,U00439,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Free,Mumbai,Tier 1,2024-03-31 18:00:00,OTT_APP
EVT_004940,U00202,C001,Anupamaa S1,Series,11.2,45,25.0,Tablet,Basic,Chennai,Tier 1,2024-02-02 12:00:00,OTT_APP
EVT_004941,U00384,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Free,Chennai,Tier 1,2024-01-27 11:00:00,OTT_APP
EVT_004942,U00238,C003,IPL 2024 Final,Sports,52.5,210,25.0,Smart TV,Basic,Mumbai,Tier 1,2024-03-21 07:00:00,OTT_APP
EVT_004943,U00081,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Free,Hyderabad,Tier 2,2024-01-31 16:00:00,OTT_APP
EVT_004944,U00343,C005,Mirzapur S3,Thriller,55.0,55,100.0,Laptop,Free,Bangalore,Tier 1,2024-03-10 16:00:00,OTT_APP
EVT_004945,U00385,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Basic,Delhi,Tier 1,2024-01-25 23:00:00,OTT_APP
EVT_004946,U00341,C001,Anupamaa S1,Series,11.2,45,25.0,Laptop,Basic,Hyderabad,Tier 2,2024-01-06 07:00:00,OTT_APP
EVT_004947,U00478,C002,KBC Season 15,GameShow,30.0,60,50.0,Laptop,Premium,Bangalore,Tier 1,2024-03-23 21:00:00,OTT_APP
EVT_004948,U00246,C003,IPL 2024 Final,Sports,105.0,210,50.0,Smart TV,Premium,Hyderabad,Tier 2,2024-02-22 09:00:00,OTT_APP
EVT_004949,U00412,C004,Panchayat S3,Series,22.5,30,75.0,Laptop,Basic,Delhi,Tier 1,2024-02-07 14:00:00,OTT_APP
EVT_004950,U00333,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Premium,Chennai,Tier 1,2024-02-18 17:00:00,OTT_APP
EVT_004951,U00062,C001,Anupamaa S1,Series,22.5,45,50.0,Laptop,Premium,Bangalore,Tier 1,2024-01-26 16:00:00,OTT_APP
EVT_004952,U00056,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Annual,Mumbai,Tier 1,2024-03-06 17:00:00,OTT_APP
EVT_004953,U00468,C005,Mirzapur S3,Thriller,41.2,55,75.0,Laptop,Premium,Chennai,Tier 1,2024-03-31 17:00:00,OTT_APP
EVT_004954,U00230,C004,Panchayat S3,Series,7.5,30,25.0,Tablet,Basic,Delhi,Tier 1,2024-03-31 13:00:00,OTT_APP
EVT_004955,U00132,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Free,Bangalore,Tier 1,2024-02-04 22:00:00,OTT_APP
EVT_004956,U00048,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Premium,Delhi,Tier 1,2024-01-17 16:00:00,OTT_APP
EVT_004957,U00430,C003,IPL 2024 Final,Sports,105.0,210,50.0,Smart TV,Annual,Hyderabad,Tier 2,2024-03-22 17:00:00,OTT_APP
EVT_004958,U00140,C002,KBC Season 15,GameShow,30.0,60,50.0,Mobile,Premium,Bangalore,Tier 1,2024-02-22 07:00:00,OTT_APP
EVT_004959,U00095,C002,KBC Season 15,GameShow,60.0,60,100.0,Laptop,Free,Chennai,Tier 1,2024-01-28 07:00:00,OTT_APP
EVT_004960,U00303,C005,Mirzapur S3,Thriller,13.8,55,25.0,Smart TV,Free,Bangalore,Tier 1,2024-01-20 11:00:00,OTT_APP
EVT_004961,U00160,C001,Anupamaa S1,Series,33.8,45,75.0,Smart TV,Basic,Delhi,Tier 1,2024-02-16 10:00:00,OTT_APP
EVT_004962,U00367,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Annual,Chennai,Tier 1,2024-01-05 08:00:00,OTT_APP
EVT_004963,U00347,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Basic,Mumbai,Tier 1,2024-02-28 19:00:00,OTT_APP
EVT_004964,U00479,C005,Mirzapur S3,Thriller,13.8,55,25.0,Smart TV,Premium,Hyderabad,Tier 2,2024-02-29 23:00:00,OTT_APP
EVT_004965,U00487,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Basic,Hyderabad,Tier 2,2024-01-04 07:00:00,OTT_APP
EVT_004966,U00312,C003,IPL 2024 Final,Sports,105.0,210,50.0,Tablet,Basic,Bangalore,Tier 1,2024-02-20 18:00:00,OTT_APP
EVT_004967,,C004,Panchayat S3,Series,30.0,30,100.0,Laptop,Basic,Mumbai,Tier 1,2024-03-28 15:00:00,OTT_APP
EVT_004968,U00172,C003,IPL 2024 Final,Sports,210.0,210,100.0,Smart TV,Premium,Mumbai,Tier 1,2024-03-08 16:00:00,OTT_APP
EVT_004969,U00195,C004,Panchayat S3,Series,7.5,30,25.0,Smart TV,Basic,Bangalore,Tier 1,2024-01-24 18:00:00,OTT_APP
EVT_004970,U00324,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Annual,Delhi,Tier 1,2024-03-03 13:00:00,OTT_APP
EVT_004971,U00493,C005,Mirzapur S3,Thriller,55.0,55,100.0,Mobile,Premium,Hyderabad,Tier 2,2024-01-22 21:00:00,OTT_APP
EVT_004972,U00449,C004,Panchayat S3,Series,7.5,30,25.0,Laptop,Annual,Delhi,Tier 1,2024-02-02 14:00:00,OTT_APP
EVT_004973,U00307,C004,Panchayat S3,Series,7.5,30,25.0,Laptop,Free,Chennai,Tier 1,2024-01-13 15:00:00,OTT_APP
EVT_004974,U00087,C005,Mirzapur S3,Thriller,13.8,55,25.0,Laptop,Annual,Bangalore,Tier 1,2024-03-06 18:00:00,OTT_APP
EVT_004975,U00456,C005,Mirzapur S3,Thriller,55.0,55,100.0,Mobile,Basic,Chennai,Tier 1,2024-02-02 14:00:00,OTT_APP
EVT_004976,U00214,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Basic,Hyderabad,Tier 2,2024-02-24 16:00:00,OTT_APP
EVT_004977,U00357,C003,IPL 2024 Final,Sports,105.0,210,50.0,Smart TV,Free,Hyderabad,Tier 2,2024-03-10 13:00:00,OTT_APP
EVT_004978,U00297,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Premium,Mumbai,Tier 1,2024-01-16 18:00:00,OTT_APP
EVT_004979,U00253,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Basic,Mumbai,Tier 1,2024-01-18 12:00:00,OTT_APP
EVT_004980,U00082,C005,Mirzapur S3,Thriller,41.2,55,75.0,Mobile,Free,Mumbai,Tier 1,2024-01-12 11:00:00,OTT_APP
EVT_004981,U00016,C004,Panchayat S3,Series,15.0,30,50.0,Mobile,Basic,Hyderabad,Tier 2,2024-02-16 11:00:00,OTT_APP
EVT_004982,U00038,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Basic,Chennai,Tier 1,2024-01-20 12:00:00,OTT_APP
EVT_004983,U00150,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Basic,Delhi,Tier 1,2024-03-27 08:00:00,OTT_APP
EVT_004984,U00063,C001,Anupamaa S1,Series,11.2,45,25.0,Laptop,Annual,Mumbai,Tier 1,2024-01-24 13:00:00,OTT_APP
EVT_004985,U00310,C002,KBC Season 15,GameShow,15.0,60,25.0,Mobile,Basic,Mumbai,Tier 1,2024-01-24 17:00:00,OTT_APP
EVT_004986,U00205,C001,Anupamaa S1,Series,33.8,45,75.0,Mobile,Free,Bangalore,Tier 1,2024-03-03 16:00:00,OTT_APP
EVT_004987,U00488,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Annual,Hyderabad,Tier 2,2024-03-22 08:00:00,OTT_APP
EVT_004988,U00436,C003,IPL 2024 Final,Sports,210.0,210,100.0,Tablet,Basic,Delhi,Tier 1,2024-01-23 15:00:00,OTT_APP
EVT_004989,U00191,C003,IPL 2024 Final,Sports,210.0,210,100.0,Mobile,Premium,Hyderabad,Tier 2,2024-03-02 09:00:00,OTT_APP
EVT_004990,U00059,C003,IPL 2024 Final,Sports,157.5,210,75.0,Laptop,Free,Chennai,Tier 1,2024-02-25 09:00:00,OTT_APP
EVT_004991,U00273,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Free,Delhi,Tier 1,2024-03-02 10:00:00,OTT_APP
EVT_004992,U00005,C003,IPL 2024 Final,Sports,52.5,210,25.0,Smart TV,Premium,Hyderabad,Tier 2,2024-01-31 22:00:00,OTT_APP
EVT_004993,U00058,C005,Mirzapur S3,Thriller,41.2,55,75.0,Laptop,Free,Delhi,Tier 1,2024-01-27 11:00:00,OTT_APP
EVT_004994,,C001,Anupamaa S1,Series,22.5,45,50.0,Tablet,Free,Hyderabad,Tier 2,2024-03-31 12:00:00,OTT_APP
EVT_004995,U00197,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Premium,Chennai,Tier 1,2024-01-24 20:00:00,OTT_APP
EVT_004996,U00113,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Free,Mumbai,Tier 1,2024-01-21 08:00:00,OTT_APP
EVT_004997,U00271,C004,Panchayat S3,Series,15.0,30,50.0,Smart TV,Basic,Chennai,Tier 1,2024-02-07 11:00:00,OTT_APP
EVT_004998,,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Free,Mumbai,Tier 1,2024-01-13 08:00:00,OTT_APP
EVT_004999,U00378,C001,Anupamaa S1,Series,45.0,45,100.0,Smart TV,Free,Bangalore,Tier 1,2024-03-09 19:00:00,OTT_APP
EVT_005000,U00204,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Basic,Chennai,Tier 1,2024-01-25 22:00:00,OTT_APP
EVT_000246,U00061,C001,Anupamaa S1,Series,33.8,45,75.0,Smart TV,Annual,Hyderabad,Tier 2,2024-01-18 17:00:00,OTT_APP
EVT_004494,U00487,C005,Mirzapur S3,Thriller,41.2,55,75.0,Laptop,Free,Mumbai,Tier 1,2024-01-01 22:00:00,OTT_APP
EVT_004584,U00180,C001,Anupamaa S1,Series,33.8,45,75.0,Mobile,Free,Hyderabad,Tier 2,2024-03-05 23:00:00,OTT_APP
EVT_002243,U00405,C003,IPL 2024 Final,Sports,157.5,210,75.0,Tablet,Free,Delhi,Tier 1,2024-03-04 07:00:00,OTT_APP
EVT_003408,,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Annual,Chennai,Tier 1,2024-01-26 09:00:00,OTT_APP
EVT_000808,U00500,C002,KBC Season 15,GameShow,45.0,60,75.0,Laptop,Annual,Hyderabad,Tier 2,2024-03-15 06:00:00,OTT_APP
EVT_000694,U00069,C004,Panchayat S3,Series,30.0,30,100.0,Mobile,Premium,Mumbai,Tier 1,2024-02-07 21:00:00,OTT_APP
EVT_000516,U00152,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Premium,Delhi,Tier 1,2024-02-20 23:00:00,OTT_APP
EVT_003225,U00029,C003,IPL 2024 Final,Sports,210.0,210,100.0,Tablet,Annual,Hyderabad,Tier 2,2024-03-21 20:00:00,OTT_APP
EVT_000550,U00481,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Annual,Hyderabad,Tier 2,2024-02-24 13:00:00,OTT_APP
EVT_004847,U00396,C005,Mirzapur S3,Thriller,55.0,55,100.0,Mobile,Basic,Chennai,Tier 1,2024-03-13 19:00:00,OTT_APP
EVT_003864,U00359,C005,Mirzapur S3,Thriller,27.5,55,50.0,Laptop,Basic,Hyderabad,Tier 2,2024-01-06 15:00:00,OTT_APP
EVT_000030,U00465,C004,Panchayat S3,Series,30.0,30,100.0,Laptop,Free,Hyderabad,Tier 2,2024-03-09 06:00:00,OTT_APP
EVT_003961,U00195,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Basic,Hyderabad,Tier 2,2024-03-09 11:00:00,OTT_APP
EVT_001445,U00156,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Free,Chennai,Tier 1,2024-02-25 21:00:00,OTT_APP
EVT_004314,,C001,Anupamaa S1,Series,11.2,45,25.0,Mobile,Basic,Mumbai,Tier 1,2024-02-29 23:00:00,OTT_APP
EVT_000485,U00375,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Free,Hyderabad,Tier 2,2024-01-23 11:00:00,OTT_APP
EVT_003236,U00464,C004,Panchayat S3,Series,22.5,30,75.0,Laptop,Premium,Delhi,Tier 1,2024-01-29 14:00:00,OTT_APP
EVT_001176,U00061,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Annual,Bangalore,Tier 1,2024-02-01 07:00:00,OTT_APP
EVT_000275,U00195,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Annual,Mumbai,Tier 1,2024-01-12 18:00:00,OTT_APP
EVT_004384,U00379,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Annual,Bangalore,Tier 1,2024-03-10 15:00:00,OTT_APP
EVT_003547,U00141,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Annual,Chennai,Tier 1,2024-03-14 06:00:00,OTT_APP
EVT_004627,U00077,C002,KBC Season 15,GameShow,30.0,60,50.0,Laptop,Annual,Chennai,Tier 1,2024-02-12 16:00:00,OTT_APP
EVT_001123,U00121,C002,KBC Season 15,GameShow,15.0,60,25.0,Mobile,Annual,Hyderabad,Tier 2,2024-03-11 12:00:00,OTT_APP
EVT_001590,U00079,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Free,Bangalore,Tier 1,2024-01-12 13:00:00,OTT_APP
EVT_002134,U00442,C003,IPL 2024 Final,Sports,52.5,210,25.0,Mobile,Free,Mumbai,Tier 1,2024-01-04 06:00:00,OTT_APP
EVT_004183,U00499,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Free,Delhi,Tier 1,2024-02-10 10:00:00,OTT_APP
EVT_003752,U00374,C003,IPL 2024 Final,Sports,52.5,210,25.0,Smart TV,Basic,Chennai,Tier 1,2024-03-07 16:00:00,OTT_APP
EVT_002637,U00100,C004,Panchayat S3,Series,7.5,30,25.0,Tablet,Annual,Delhi,Tier 1,2024-01-05 13:00:00,OTT_APP
EVT_001962,U00265,C004,Panchayat S3,Series,15.0,30,50.0,Mobile,Premium,Bangalore,Tier 1,2024-02-13 23:00:00,OTT_APP
EVT_003880,U00225,C004,Panchayat S3,Series,22.5,30,75.0,Laptop,Premium,Delhi,Tier 1,2024-01-25 16:00:00,OTT_APP
EVT_000089,U00328,C005,Mirzapur S3,Thriller,13.8,55,25.0,Laptop,Premium,Bangalore,Tier 1,2024-02-14 15:00:00,OTT_APP
EVT_000988,,C005,Mirzapur S3,Thriller,41.2,55,75.0,Mobile,Premium,Hyderabad,Tier 2,2024-02-13 11:00:00,OTT_APP
